set_id,name,year,theme,subtheme,themeGroup,category,pieces,age,price,imageURL,Age_Range,Price_Range
75013-1,Umbaran MHC (Mobile Heavy Cannon),2013,Star Wars,The Clone Wars,Licensed,Normal,493,8,$49.99,https://images.brickset.com/sets/images/75013-1.jpg,5 to 9,$$
75014-1,Battle of Hoth,2013,Star Wars,Episode V,Licensed,Normal,426,8,$49.99,https://images.brickset.com/sets/images/75014-1.jpg,5 to 9,$$
76003-1,Superman: Battle of Smallville,2013,DC Comics Super Heroes,DC Extended Universe,Licensed,Normal,418,6,$49.99,https://images.brickset.com/sets/images/76003-1.jpg,5 to 9,$$
76005-1,Spider-Man: Daily Bugle Showdown,2013,Marvel Super Heroes,Ultimate Spider-Man,Licensed,Normal,476,6,$49.99,https://images.brickset.com/sets/images/76005-1.jpg,5 to 9,$$
79013-1,Lake-town Chase,2013,The Hobbit,The Desolation of Smaug,Licensed,Normal,470,8,$49.99,https://images.brickset.com/sets/images/79013-1.jpg,5 to 9,$$
79103-1,Turtle Lair Attack,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,488,6,$49.99,https://images.brickset.com/sets/images/79103-1.jpg,5 to 9,$$
21116-1,Crafting Box,2014,Minecraft,Minifig-scale,Licensed,Normal,518,8,$49.99,https://images.brickset.com/sets/images/21116-1.jpg,5 to 9,$$
75042-1,Droid Gunship,2014,Star Wars,Episode III,Licensed,Normal,439,8,$49.99,https://images.brickset.com/sets/images/75042-1.jpg,5 to 9,$$
75046-1,Coruscant Police Gunship,2014,Star Wars,The Clone Wars,Licensed,Normal,481,8,$49.99,https://images.brickset.com/sets/images/75046-1.jpg,5 to 9,$$
75050-1,B-Wing,2014,Star Wars,Episode VI,Licensed,Normal,448,8,$49.99,https://images.brickset.com/sets/images/75050-1.jpg,5 to 9,$$
76013-1,Batman: The Joker Steam Roller,2014,DC Comics Super Heroes,Batman,Licensed,Normal,486,7,$49.99,https://images.brickset.com/sets/images/76013-1.jpg,5 to 9,$$
76018-1,Avengers: Hulk Lab Smash,2014,Marvel Super Heroes,Avengers Assemble,Licensed,Normal,398,6,$49.99,https://images.brickset.com/sets/images/76018-1.jpg,5 to 9,$$
76022-1,X-Men vs. The Sentinel,2014,Marvel Super Heroes,X-Men,Licensed,Normal,336,6,$49.99,https://images.brickset.com/sets/images/76022-1.jpg,5 to 9,$$
75083-1,AT-DP,2015,Star Wars,Rebels,Licensed,Normal,500,8,$49.99,https://images.brickset.com/sets/images/75083-1.jpg,5 to 9,$$
75092-1,Naboo Starfighter,2015,Star Wars,Episode I,Licensed,Normal,442,8,$49.99,https://images.brickset.com/sets/images/75092-1.jpg,5 to 9,$$
76026-1,Gorilla Grodd Goes Bananas,2015,DC Comics Super Heroes,Justice League,Licensed,Normal,347,6,$49.99,https://images.brickset.com/sets/images/76026-1.jpg,5 to 9,$$
76041-1,The Hydra Fortress Smash,2015,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,405,7,$49.99,https://images.brickset.com/sets/images/76041-1.jpg,5 to 9,$$
41067-1,Belle's Enchanted Castle,2016,Disney,Beauty and the Beast,Licensed,Normal,374,6,$49.99,https://images.brickset.com/sets/images/41067-1.jpg,5 to 9,$$
75147-1,StarScavenger,2016,Star Wars,Original Content,Licensed,Normal,558,8,$49.99,https://images.brickset.com/sets/images/75147-1.jpg,5 to 9,$$
21132-1,Jungle Temple,2017,Minecraft,Minifig-scale,Licensed,Normal,598,8,$49.99,https://images.brickset.com/sets/images/21132-1.jpg,5 to 9,$$
75171-1,Battle on Scarif,2017,Star Wars,Rogue One,Licensed,Normal,419,8,$49.99,https://images.brickset.com/sets/images/75171-1.jpg,5 to 9,$$
75177-1,First Order Heavy Scout Walker,2017,Star Wars,The Last Jedi,Licensed,Normal,554,9,$49.99,https://images.brickset.com/sets/images/75177-1.jpg,5 to 9,$$
75178-1,Jakku Quadjumper,2017,Star Wars,The Force Awakens,Licensed,Normal,457,8,$49.99,https://images.brickset.com/sets/images/75178-1.jpg,5 to 9,$$
75882-1,Ferrari FXX K & Development Center,2017,Speed Champions,Ferrari,Licensed,Normal,494,8,$49.99,https://images.brickset.com/sets/images/75882-1.jpg,5 to 9,$$
76081-1,The Milano vs. The Abilisk,2017,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,Licensed,Normal,460,7,$49.99,https://images.brickset.com/sets/images/76081-1.jpg,5 to 9,$$
76084-1,The Ultimate Battle for Asgard,2017,Marvel Super Heroes,Thor: Ragnarok,Licensed,Normal,400,7,$49.99,https://images.brickset.com/sets/images/76084-1.jpg,5 to 9,$$
76086-1,Knightcrawler Tunnel Attack,2017,DC Comics Super Heroes,DC Extended Universe,Licensed,Normal,622,7,$49.99,https://images.brickset.com/sets/images/76086-1.jpg,5 to 9,$$
21144-1,The Farm Cottage,2018,Minecraft,Minifig-scale,Licensed,Normal,549,8,$49.99,https://images.brickset.com/sets/images/21144-1.jpg,5 to 9,$$
75952-1,Newt's Case of Magical Creatures,2018,Harry Potter,Fantastic Beasts,Licensed,Normal,694,8,$49.99,https://images.brickset.com/sets/images/75952-1.jpg,5 to 9,$$
70820-1,LEGO Movie Maker,2019,The LEGO Movie 2,Miscellaneous,Licensed,Normal,482,8,$49.99,https://images.brickset.com/sets/images/70820-1.jpg,5 to 9,$$
75233-1,Droid Gunship,2019,Star Wars,Episode III,Licensed,Normal,389,8,$49.99,https://images.brickset.com/sets/images/75233-1.jpg,5 to 9,$$
75242-1,Black Ace TIE Interceptor,2019,Star Wars,Resistance,Licensed,Normal,396,8,$49.99,https://images.brickset.com/sets/images/75242-1.jpg,5 to 9,$$
75254-1,AT-ST Raider,2019,Star Wars,The Mandalorian,Licensed,Normal,540,8,$49.99,https://images.brickset.com/sets/images/75254-1.jpg,5 to 9,$$
75958-1,Beauxbatons' Carriage: Arrival at Hogwarts,2019,Harry Potter,Goblet of Fire,Licensed,Normal,430,8,$49.99,https://images.brickset.com/sets/images/75958-1.jpg,5 to 9,$$
76115-1,Spider Mech vs. Venom,2019,Marvel Super Heroes,Spider-Man,Licensed,Normal,604,8,$49.99,https://images.brickset.com/sets/images/76115-1.jpg,5 to 9,$$
71362-1,Guarded Fortress,2020,Super Mario,Expansion Set,Licensed,Normal,468,8,$49.99,https://images.brickset.com/sets/images/71362-1.jpg,5 to 9,$$
71377-1,King Boo and the Haunted Yard,2020,Super Mario,Expansion Set,Licensed,Normal,431,8,$49.99,https://images.brickset.com/sets/images/71377-1.jpg,5 to 9,$$
75940-1,Gallimimus and Pteranodon Breakout,2020,Jurassic World,Legend of Isla Nublar,Licensed,Normal,391,7,$49.99,https://images.brickset.com/sets/images/75940-1.jpg,5 to 9,$$
76159-1,Joker's Trike Chase,2020,DC Comics Super Heroes,Batman,Licensed,Normal,440,7,$49.99,https://images.brickset.com/sets/images/76159-1.jpg,5 to 9,$$
76899-1,Lamborghini Urus ST-X & Huracán Super Trofeo EVO,2020,Speed Champions,Lamborghini,Licensed,Normal,663,8,$49.99,https://images.brickset.com/sets/images/76899-1.jpg,5 to 9,$$
43113-1,K-Pawp Concert,2021,Vidiyo,Stages,Licensed,Normal,514,8,$49.99,https://images.brickset.com/sets/images/43113-1.jpg,5 to 9,$$
43195-1,Belle and Rapunzel's Royal Stables,2021,Disney,Disney Princess,Licensed,Normal,239,5,$49.99,https://images.brickset.com/sets/images/43195-1.jpg,5 to 9,$$
75301-1,Luke Skywalker's X-wing Fighter,2021,Star Wars,Episode IV,Licensed,Normal,474,9,$49.99,https://images.brickset.com/sets/images/75301-1.jpg,5 to 9,$$
75312-1,Boba Fett's Starship,2021,Star Wars,The Mandalorian,Licensed,Normal,593,9,$49.99,https://images.brickset.com/sets/images/75312-1.jpg,5 to 9,$$
76904-1,Mopar Dodge//SRT Top Fuel Dragster and 1970 Dodge Challenger T/A,2021,Speed Champions,Dodge,Licensed,Normal,627,8,$49.99,https://images.brickset.com/sets/images/76904-1.jpg,5 to 9,$$
76905-1,Ford GT Heritage Edition and Bronco R,2021,Speed Champions,Ford,Licensed,Normal,660,8,$49.99,https://images.brickset.com/sets/images/76905-1.jpg,5 to 9,$$
76941-1,Carnotaurus Dinosaur Chase,2021,Jurassic World, Camp Cretaceous,Licensed,Normal,240,7,$49.99,https://images.brickset.com/sets/images/76941-1.jpg,5 to 9,$$
21186-1, The Ice Castle,2022,Minecraft,Minifig-scale,Licensed,Normal,499,8,$49.99,https://images.brickset.com/sets/images/21186-1.jpg,5 to 9,$$
75322-1,Hoth AT-ST,2022,Star Wars,Episode V,Licensed,Normal,586,9,$49.99,https://images.brickset.com/sets/images/75322-1.jpg,5 to 9,$$
75334-1,Obi-Wan Kenobi vs. Darth Vader,2022,Star Wars,Obi-Wan Kenobi,Licensed,Normal,408,8,$49.99,https://images.brickset.com/sets/images/75334-1.jpg,5 to 9,$$
76211-1,Shuri's Sunbird,2022,Marvel Super Heroes,Black Panther: Wakanda Forever,Licensed,Normal,355,8,$49.99,https://images.brickset.com/sets/images/76211-1.jpg,5 to 9,$$
76398-1,Hogwarts Hospital Wing,2022,Harry Potter,Prisoner of Azkaban,Licensed,Normal,510,8,$49.99,https://images.brickset.com/sets/images/76398-1.jpg,5 to 9,$$
76401-1,Hogwarts Courtyard: Sirius's Rescue,2022,Harry Potter,Prisoner of Azkaban,Licensed,Normal,345,8,$49.99,https://images.brickset.com/sets/images/76401-1.jpg,5 to 9,$$
76832-1,XL-15 Spaceship,2022,Disney,Lightyear,Licensed,Normal,497,8,$49.99,https://images.brickset.com/sets/images/76832-1.jpg,5 to 9,$$
7893-1,Passenger Plane,2006,City,Airport,Modern day,Normal,401,5,$39.99,https://images.brickset.com/sets/images/7893-1.jpg,5 to 9,$$
8893-1,Lava Chamber Gate,2006,Bionicle,Playsets,Constraction,Normal,373,7,$39.99,https://images.brickset.com/sets/images/8893-1.jpg,5 to 9,$$
8135-1,Bridge Chase,2007,Racers,Tiny Turbos,Racing,Normal,542,7,$39.99,https://images.brickset.com/sets/images/8135-1.jpg,5 to 9,$$
8495-1,Crosstown Craze,2008,Racers,Tiny Turbos,Racing,Normal,503,6,$39.99,https://images.brickset.com/sets/images/8495-1.jpg,5 to 9,$$
5979-1,Max Security Transport,2009,Space,Space Police 3,Action/Adventure,Normal,330,7,$39.99,https://images.brickset.com/sets/images/5979-1.jpg,5 to 9,$$
6751-1,Fiery Legend,2009,Creator,3 in 1,Model making,Normal,479,7,$39.99,https://images.brickset.com/sets/images/6751-1.jpg,5 to 9,$$
7079-1,Drawbridge Defense,2009,Castle,Fantasy Era,Historical,Normal,335,7,$39.99,https://images.brickset.com/sets/images/7079-1.jpg,5 to 9,$$
7685-1,Dozer,2009,City,Construction,Modern day,Normal,352,5,$39.99,https://images.brickset.com/sets/images/7685-1.jpg,5 to 9,$$
7686-1,Helicopter Transporter,2009,City,Traffic,Modern day,Normal,377,5,$39.99,https://images.brickset.com/sets/images/7686-1.jpg,5 to 9,$$
8182-1,Monster Crushers,2009,Racers,Tiny Turbos,Racing,Normal,388,7,$39.99,https://images.brickset.com/sets/images/8182-1.jpg,5 to 9,$$
8183-1,Track Turbo RC,2009,Racers,Remote Control,Racing,Normal,92,7,$39.99,https://images.brickset.com/sets/images/8183-1.jpg,5 to 9,$$
8994-1,Baranus V7,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,263,9,$39.99,https://images.brickset.com/sets/images/8994-1.jpg,5 to 9,$$
3181-1,Passenger Plane,2010,City,Airport,Modern day,Normal,309,5,$39.99,https://images.brickset.com/sets/images/3181-1.jpg,5 to 9,$$
5984-1,Lunar Limo,2010,Space,Space Police 3,Action/Adventure,Normal,391,8,$39.99,https://images.brickset.com/sets/images/5984-1.jpg,5 to 9,$$
7206-1,Fire Helicopter,2010,City,Fire,Modern day,Normal,342,5,$39.99,https://images.brickset.com/sets/images/7206-1.jpg,5 to 9,$$
7213-1,Off-Road Fire Truck & Fireboat,2010,City,Fire,Modern day,Normal,388,5,$39.99,https://images.brickset.com/sets/images/7213-1.jpg,5 to 9,$$
8211-1,Brick Street Getaway,2010,Racers,Tiny Turbos,Racing,Normal,552,7,$39.99,https://images.brickset.com/sets/images/8211-1.jpg,5 to 9,$$
8403-1,City House,2010,City,Town,Modern day,Normal,383,5,$39.99,https://images.brickset.com/sets/images/8403-1.jpg,5 to 9,$$
4643-1,Power Boat Transporter,2011,City,Harbor,Modern day,Normal,254,5,$39.99,https://images.brickset.com/sets/images/4643-1.jpg,5 to 9,$$
5767-1,Cool Cruiser,2011,Creator,3 in 1,Model making,Normal,621,8,$39.99,https://images.brickset.com/sets/images/5767-1.jpg,5 to 9,$$
5770-1,Lighthouse Island,2011,Creator,3 in 1,Model making,Normal,518,8,$39.99,https://images.brickset.com/sets/images/5770-1.jpg,5 to 9,$$
7067-1,Jet-Copter Encounter,2011,Space,Alien Conquest,Action/Adventure,Normal,375,7,$39.99,https://images.brickset.com/sets/images/7067-1.jpg,5 to 9,$$
7188-1,King's Carriage Ambush,2011,Castle,Kingdoms,Historical,Normal,286,6,$39.99,https://images.brickset.com/sets/images/7188-1.jpg,5 to 9,$$
7287-1,Police Boat,2011,City,Police,Modern day,Normal,172,5,$39.99,https://images.brickset.com/sets/images/7287-1.jpg,5 to 9,$$
4203-1,Excavator Transporter,2012,City,Mining,Modern day,Normal,305,5,$39.99,https://images.brickset.com/sets/images/4203-1.jpg,5 to 9,$$
4205-1,Off-road Command Center,2012,City,Forest Police,Modern day,Normal,403,5,$39.99,https://images.brickset.com/sets/images/4205-1.jpg,5 to 9,$$
4428-1,City Advent Calendar,2012,City,Seasonal,Modern day,Normal,248,5,$39.99,https://images.brickset.com/sets/images/4428-1.jpg,5 to 9,$$
4438-1,Robber's Hideout,2012,City,Forest Police,Modern day,Normal,317,5,$39.99,https://images.brickset.com/sets/images/4438-1.jpg,5 to 9,$$
9444-1,Cole's Tread Assault,2012,Ninjago,Rise of the Snakes,Action/Adventure,Normal,286,8,$39.99,https://images.brickset.com/sets/images/9444-1.jpg,5 to 9,$$
9448-1,Samurai Mech,2012,Ninjago,Rise of the Snakes,Action/Adventure,Normal,452,8,$39.99,https://images.brickset.com/sets/images/9448-1.jpg,5 to 9,$$
9456-1,Spinner Battle Arena,2012,Ninjago,Spinners,Action/Adventure,Normal,418,8,$39.99,https://images.brickset.com/sets/images/9456-1.jpg,5 to 9,$$
41008-1,Heartlake City Pool,2013,Friends,Summer,Modern day,Normal,423,6,$39.99,https://images.brickset.com/sets/images/41008-1.jpg,5 to 9,$$
60003-1,Fire Emergency,2013,City,Fire,Modern day,Normal,301,5,$39.99,https://images.brickset.com/sets/images/60003-1.jpg,5 to 9,$$
60010-2,Fire Helicopter,2013,City,Fire,Modern day,Normal,232,5,$39.99,https://images.brickset.com/sets/images/60010-1.jpg,5 to 9,$$
60013-1,Coast Guard Helicopter,2013,City,Coast Guard,Modern day,Normal,230,5,$39.99,https://images.brickset.com/sets/images/60013-1.jpg,5 to 9,$$
60020-1,Cargo Truck,2013,City,Cargo,Modern day,Normal,321,5,$39.99,https://images.brickset.com/sets/images/60020-1.jpg,5 to 9,$$
70005-1,Laval's Royal Fighter,2013,Legends of Chima,The Power of the CHI,Action/Adventure,Normal,417,8,$39.99,https://images.brickset.com/sets/images/70005-1.jpg,5 to 9,$$
70011-1,Eagles' Castle,2013,Legends of Chima,Speedorz,Action/Adventure,Normal,369,7,$39.99,https://images.brickset.com/sets/images/70011-1.jpg,5 to 9,$$
70012-2,Razar's CHI Raider,2013,Legends of Chima,The Power of the CHI,Action/Adventure,Normal,412,8,$39.99,https://images.brickset.com/sets/images/70012-2.jpg,5 to 9,$$
70013-1,Equila's Ultra Striker,2013,Legends of Chima,The Power of the CHI,Action/Adventure,Normal,339,8,$39.99,https://images.brickset.com/sets/images/70013-1.jpg,5 to 9,$$
70504-1,Garmatron,2013,Ninjago,The Final Battle,Action/Adventure,Normal,328,8,$39.99,https://images.brickset.com/sets/images/70504-1.jpg,5 to 9,$$
70703-1,Star Slicer,2013,Space,Galaxy Squad,Action/Adventure,Normal,311,8,$39.99,https://images.brickset.com/sets/images/70703-1.jpg,5 to 9,$$
70707-1,CLS-89 Eradicator Mech,2013,Space,Galaxy Squad,Action/Adventure,Normal,440,8,$39.99,https://images.brickset.com/sets/images/70707-1.jpg,5 to 9,$$
31025-1,Mountain Hut,2014,Creator,3 in 1,Model making,Normal,550,8,$39.99,https://images.brickset.com/sets/images/31025-1.jpg,5 to 9,$$
41037-1,Stephanie's Beach House,2014,Friends,Beach,Modern day,Normal,369,6,$39.99,https://images.brickset.com/sets/images/41037-1.jpg,5 to 9,$$
41057-1,Heartlake Horse Show,2014,Friends,Sports,Modern day,Normal,355,6,$39.99,https://images.brickset.com/sets/images/41057-1.jpg,5 to 9,$$
60034-1,Arctic Helicrane,2014,City,Arctic,Modern day,Normal,262,6,$39.99,https://images.brickset.com/sets/images/60034-1.jpg,5 to 9,$$
70132-1,Scorm's Scorpion Stinger,2014,Legends of Chima,Outlands,Action/Adventure,Normal,434,8,$39.99,https://images.brickset.com/sets/images/70132-1.jpg,5 to 9,$$
70133-1,Spinlyn's Cavern,2014,Legends of Chima,Outlands,Action/Adventure,Normal,407,8,$39.99,https://images.brickset.com/sets/images/70133-1.jpg,5 to 9,$$
70135-1,Cragger's Fire Striker,2014,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,380,8,$39.99,https://images.brickset.com/sets/images/70135-1.jpg,5 to 9,$$
70143-1,Sir Fangar's Sabre-Tooth Walker,2014,Legends of Chima,Fire vs. Ice,Action/Adventure,Normal,415,8,$39.99,https://images.brickset.com/sets/images/70143-1.jpg,5 to 9,$$
70727-1,X-1 Ninja Charger,2014,Ninjago,Rebooted,Action/Adventure,Normal,426,8,$39.99,https://images.brickset.com/sets/images/70727-1.jpg,5 to 9,$$
31036-1,Toy & Grocery Shop,2015,Creator,3 in 1,Model making,Normal,466,8,$39.99,https://images.brickset.com/sets/images/31036-1.jpg,5 to 9,$$
41094-1,Heartlake Lighthouse,2015,Friends,Beach,Modern day,Normal,473,6,$39.99,https://images.brickset.com/sets/images/41094-1.jpg,5 to 9,$$
41105-1,Pop Star Show Stage,2015,Friends,Pop Star,Modern day,Normal,446,7,$39.99,https://images.brickset.com/sets/images/41105-1.jpg,5 to 9,$$
41108-1,Heartlake Food Market,2015,Friends,Heartlake City,Modern day,Normal,388,6,$39.99,https://images.brickset.com/sets/images/41108-1.jpg,5 to 9,$$
60067-1,Helicopter Pursuit,2015,City,Swamp Police,Modern day,Normal,253,5,$39.99,https://images.brickset.com/sets/images/60067-1.jpg,5 to 9,$$
60074-1,Bulldozer,2015,City,Construction,Modern day,Normal,384,6,$39.99,https://images.brickset.com/sets/images/60074-1.jpg,5 to 9,$$
60092-1,Deep Sea Submarine,2015,City,Deep Sea Explorers,Modern day,Normal,274,6,$39.99,https://images.brickset.com/sets/images/60092-1.jpg,5 to 9,$$
70731-1,Jay Walker One,2015,Ninjago,Possession,Action/Adventure,Normal,386,7,$39.99,https://images.brickset.com/sets/images/70731-1.jpg,5 to 9,$$
70734-1,Master Wu Dragon,2015,Ninjago,Possession,Action/Adventure,Normal,575,8,$39.99,https://images.brickset.com/sets/images/70734-1.jpg,5 to 9,$$
70748-1,Titanium Dragon,2015,Ninjago,Tournament of Elements,Action/Adventure,Normal,360,7,$39.99,https://images.brickset.com/sets/images/70748-1.jpg,5 to 9,$$
31050-1,Corner Deli,2016,Creator,3 in 1,Model making,Normal,467,8,$39.99,https://images.brickset.com/sets/images/31050-1.jpg,5 to 9,$$
40161-1,What am I?,2016,Miscellaneous,Games,Miscellaneous,Normal,536,7,$39.99,https://images.brickset.com/sets/images/40161-1.jpg,5 to 9,$$
41119-1,Heartlake Cupcake Cafe,2016,Friends,Heartlake City,Modern day,Normal,438,6,$39.99,https://images.brickset.com/sets/images/41119-1.jpg,5 to 9,$$
41125-1,Horse Vet Trailer,2016,Friends,Vet,Modern day,Normal,370,6,$39.99,https://images.brickset.com/sets/images/41125-1.jpg,5 to 9,$$
41133-1,Amusement Park Bumper Cars,2016,Friends,Amusement Park,Modern day,Normal,424,8,$39.99,https://images.brickset.com/sets/images/41133-1.jpg,5 to 9,$$
60108-1,Fire Response Unit,2016,City,Fire,Modern day,Normal,257,5,$39.99,https://images.brickset.com/sets/images/60108-1.jpg,5 to 9,$$
60111-1,Fire Utility Truck,2016,City,Fire,Modern day,Normal,368,5,$39.99,https://images.brickset.com/sets/images/60111-1.jpg,5 to 9,$$
60122-1,Volcano Crawler,2016,City,Volcano Explorers,Modern day,Normal,324,6,$39.99,https://images.brickset.com/sets/images/60122-1.jpg,5 to 9,$$
60134-1,People Pack - Fun in the Park,2016,City,Park,Modern day,Normal,157,5,$39.99,https://images.brickset.com/sets/images/60134-1.jpg,5 to 9,$$
70315-1,Clay's Rumble Blade,2016,Nexo Knights,Season 1,Action/Adventure,Normal,367,8,$39.99,https://images.brickset.com/sets/images/70315-1.jpg,5 to 9,$$
70326-1,The Black Knight Mech,2016,Nexo Knights,Season 2,Action/Adventure,Normal,530,8,$39.99,https://images.brickset.com/sets/images/70326-1.jpg,5 to 9,$$
70589-1,Rock Roader,2016,Ninjago,Day of the Departed,Action/Adventure,Normal,406,8,$39.99,https://images.brickset.com/sets/images/70589-1.jpg,5 to 9,$$
70592-1,Salvage M.E.C.,2016,Ninjago,Day of the Departed,Action/Adventure,Normal,439,8,$39.99,https://images.brickset.com/sets/images/70592-1.jpg,5 to 9,$$
41312-1,Heartlake Sports Center,2017,Friends,Heartlake City,Modern day,Normal,328,6,$39.99,https://images.brickset.com/sets/images/41312-1.jpg,5 to 9,$$
41320-1,Heartlake Frozen Yogurt Shop,2017,Friends,Heartlake City,Modern day,Normal,370,6,$39.99,https://images.brickset.com/sets/images/41320-1.jpg,5 to 9,$$
41323-1,Snow Resort Chalet,2017,Friends,Snow Resort,Modern day,Normal,402,7,$39.99,https://images.brickset.com/sets/images/41323-1.jpg,5 to 9,$$
